seed,row_index,row_kind,grid_index,parameter,parameter_label,objective,cell,checkpoint_batch_zero_based,parameter_value,loss,psth_sse,cv_squared_error,analytic_gradient,firing_rate_hz,spike_count,sim_cv,cv_valid
456,0,grid,0,Strf_gain,STRF gain,PSTH SSE,1,6,0.0010000000474974513,8966.0,8966.0,0.008217047899961472,-14655.5673828125,12.180799302036844,363.0,1.2377302646636963,True
456,0,grid,0,Strf_gain,STRF gain,PSTH SSE,2,3,0.0010000000474974513,1678.0,1678.0,0.24891959130764008,-3784.476806640625,6.4762927418543,193.0,0.7013905048370361,True
456,0,grid,0,Strf_gain,STRF gain,PSTH SSE,7,3,0.0010000000474974513,3651.0,3651.0,0.8439927697181702,807.31689453125,3.6575953827052783,109.0,0.782133936882019,True
456,1,grid,1,Strf_gain,STRF gain,PSTH SSE,1,6,0.0015182418283075094,7652.0,7652.0,0.0015606736997142434,-70932.0,17.348411127143383,517.0,1.2888728380203247,True
456,1,grid,1,Strf_gain,STRF gain,PSTH SSE,2,3,0.0015182418283075094,1590.0,1590.0,0.26708710193634033,-7137.732421875,7.550082212006308,225.0,0.6835042238235474,True
456,1,grid,1,Strf_gain,STRF gain,PSTH SSE,7,3,0.0015182418283075094,3497.0,3497.0,0.7078652381896973,-256.9713439941406,5.066944062279789,151.0,0.8594774603843689,True
456,2,grid,2,Strf_gain,STRF gain,PSTH SSE,1,6,0.0023050580639392138,7167.0,7167.0,0.004374002572149038,-106177.9140625,22.818026240730177,680.0,1.2622419595718384,True
456,2,grid,2,Strf_gain,STRF gain,PSTH SSE,2,3,0.0023050580639392138,1458.0,1458.0,0.25825759768486023,-13006.234375,9.362101942887822,279.0,0.6921184062957764,True
456,2,grid,2,Strf_gain,STRF gain,PSTH SSE,7,3,0.0023050580639392138,3313.0,3313.0,0.5870951414108276,-1558.177001953125,7.214523002583806,215.0,0.9346033930778503,True
456,3,grid,3,Strf_gain,STRF gain,PSTH SSE,1,6,0.0034996354952454567,6230.0,6230.0,0.002611759817227721,-97307.6953125,28.891647931277472,861.0,1.2772728204727173,True
456,3,grid,3,Strf_gain,STRF gain,PSTH SSE,2,3,0.0034996354952454567,1437.0,1437.0,0.29082027077674866,-3904.726318359375,11.341901278480588,338.0,0.6610313653945923,True
456,3,grid,3,Strf_gain,STRF gain,PSTH SSE,7,3,0.0034996354952454567,3089.0,3089.0,0.5479174852371216,-2209.568603515625,9.563437468541323,285.0,0.9606102705001831,True
456,4,grid,4,Strf_gain,STRF gain,PSTH SSE,1,6,0.0053132930770516396,5494.0,5494.0,0.01642984338104725,-65606.0390625,34.46193080769101,1027.0,1.2001992464065552,True
456,4,grid,4,Strf_gain,STRF gain,PSTH SSE,2,3,0.0053132930770516396,1381.0,1381.0,0.3290313184261322,5284.99365234375,13.221032851246601,394.0,0.6266964077949524,True
456,4,grid,4,Strf_gain,STRF gain,PSTH SSE,7,3,0.0053132930770516396,2827.0,2827.0,0.4542107880115509,5490.57373046875,12.98614140465085,387.0,1.0268731117248535,True
456,5,grid,5,Strf_gain,STRF gain,PSTH SSE,1,6,0.00806686282157898,5115.0,5115.0,0.023883920162916183,-22562.974609375,39.66309855373981,1182.0,1.173833966255188,True
456,5,grid,5,Strf_gain,STRF gain,PSTH SSE,2,3,0.00806686282157898,1290.0,1290.0,0.3468109667301178,-737.7290649414062,15.200832186839367,453.0,0.6114023327827454,True
456,5,grid,5,Strf_gain,STRF gain,PSTH SSE,7,3,0.00806686282157898,2790.0,2790.0,0.2930161952972412,-11282.80859375,16.77796047112513,500.0,1.1595150232315063,True
456,6,grid,6,Strf_gain,STRF gain,PSTH SSE,1,6,0.012247448787093163,4621.0,4621.0,0.06389608234167099,-91080.8671875,43.28713801550283,1290.0,1.0756014585494995,True
456,6,grid,6,Strf_gain,STRF gain,PSTH SSE,2,3,0.012247448787093163,1335.0,1335.0,0.3625732362270355,14203.83984375,16.64373678735613,496.0,0.5981683731079102,True
456,6,grid,6,Strf_gain,STRF gain,PSTH SSE,7,3,0.012247448787093163,3148.0,3148.0,0.21284236013889313,2541.198486328125,20.334888091003656,606.0,1.2394763231277466,True
456,7,grid,7,Strf_gain,STRF gain,PSTH SSE,1,6,0.018594589084386826,4827.0,4827.0,0.12865665555000305,-311561.25,45.16626958826885,1346.0,0.9696907997131348,True
456,7,grid,7,Strf_gain,STRF gain,PSTH SSE,2,3,0.018594589084386826,1491.0,1491.0,0.37790557742118835,72354.953125,17.91886178316164,534.0,0.5855686664581299,True
456,7,grid,7,Strf_gain,STRF gain,PSTH SSE,7,3,0.018594589084386826,4108.0,4108.0,0.11086038500070572,87828.8984375,23.15358545015268,690.0,1.3678677082061768,True
456,8,grid,8,Strf_gain,STRF gain,PSTH SSE,1,6,0.028231080621480942,5048.0,5048.0,0.20438194274902344,-743696.75,45.938055769940604,1369.0,0.8762919902801514,True
456,8,grid,8,Strf_gain,STRF gain,PSTH SSE,2,3,0.028231080621480942,1418.0,1418.0,0.38969460129737854,29091.1171875,18.48931243917989,551.0,0.5760536789894104,True
456,8,grid,8,Strf_gain,STRF gain,PSTH SSE,7,3,0.028231080621480942,5189.0,5189.0,0.09440243244171143,289428.75,26.542733465319955,791.0,1.3935749530792236,True
456,9,grid,9,Strf_gain,STRF gain,PSTH SSE,1,6,0.04286160692572594,5714.0,5714.0,0.276347815990448,-2469499.0,46.206503137478606,1377.0,0.8026902675628662,True
456,9,grid,9,Strf_gain,STRF gain,PSTH SSE,2,3,0.04286160692572594,1332.0,1332.0,0.4113447666168213,183970.4375,19.0933190161404,569.0,0.5589472651481628,True
456,9,grid,9,Strf_gain,STRF gain,PSTH SSE,7,3,0.04286160692572594,5413.0,5413.0,0.12023119628429413,453216.1875,28.82453608939297,859.0,1.3540810346603394,True
456,10,grid,10,Strf_gain,STRF gain,PSTH SSE,1,6,0.06507427990436554,6300.0,6300.0,0.28652504086494446,-4975469.0,45.2669373510956,1349.0,0.7930978536605835,True
456,10,grid,10,Strf_gain,STRF gain,PSTH SSE,2,3,0.06507427990436554,1327.0,1327.0,0.4484950006008148,157143.609375,19.261098620851648,574.0,0.5306112170219421,True
456,10,grid,10,Strf_gain,STRF gain,PSTH SSE,7,3,0.06507427990436554,5887.0,5887.0,0.1526653915643692,1040009.5,31.710345290426492,945.0,1.3101005554199219,True
456,11,grid,11,Strf_gain,STRF gain,PSTH SSE,1,6,0.0987984910607338,20276.0,20276.0,0.03812602162361145,22427360.0,48.15274655212912,1435.0,1.1331193447113037,True
456,11,grid,11,Strf_gain,STRF gain,PSTH SSE,2,3,0.0987984910607338,2370.0,2370.0,0.032448191195726395,591544.6875,16.610180866413877,495.0,1.0201750993728638,True
456,11,grid,11,Strf_gain,STRF gain,PSTH SSE,7,3,0.0987984910607338,7398.0,7398.0,0.12744057178497314,2153949.75,34.696822254286765,1034.0,1.3438365459442139,True
456,12,grid,12,Strf_gain,STRF gain,PSTH SSE,1,6,0.15000000596046448,57040.0,57040.0,1.2498291730880737,36035908.0,41.40800644273682,1234.0,2.446335792541504,True
456,12,grid,12,Strf_gain,STRF gain,PSTH SSE,2,3,0.15000000596046448,1694.0,1694.0,0.1119370386004448,97744.5234375,9.563437468541323,285.0,0.8657389879226685,True
456,12,grid,12,Strf_gain,STRF gain,PSTH SSE,7,3,0.15000000596046448,14975.0,14975.0,0.002378694247454405,9002316.0,34.66326633334452,1033.0,1.652052879333496,True
456,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,1,6,0.015168705955147743,4660.0,4660.0,0.0833723247051239,-122693.4296875,44.595818932250594,1329.0,1.0396355390548706,True
456,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,2,3,0.014653658494353294,1426.0,1426.0,0.3583820164203644,21705.74609375,17.482634810912383,521.0,0.6016587615013123,True
456,13,checkpoint_baseline,-1,Strf_gain,STRF gain,PSTH SSE,7,3,0.006921572145074606,2790.0,2790.0,0.3655545115470886,12738.03515625,15.435723633435119,460.0,1.096213698387146,True
456,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.10000000149011612,10945.0,10945.0,0.41071540117263794,0.0,3.422703936109526,102.0,0.6875073909759521,True
456,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.10000000149011612,1871.0,1871.0,0.4153856635093689,0.0,4.228046038723533,126.0,0.5558047294616699,True
456,14,grid,0,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.10000000149011612,3690.0,3690.0,1.1169887781143188,0.0,3.1542565685715243,94.0,0.6439478397369385,True
456,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.19193831086158752,10945.0,10945.0,0.41071540117263794,0.0,3.422703936109526,102.0,0.6875073909759521,True
456,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.19193831086158752,1871.0,1871.0,0.4153832793235779,0.0,4.228046038723533,126.0,0.555806577205658,True
456,15,grid,1,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.19193831086158752,3690.0,3690.0,1.1169887781143188,0.0,3.1542565685715243,94.0,0.6439478397369385,True
456,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.3684031367301941,10945.0,10945.0,0.41072043776512146,-4.405796040496401e-12,3.422703936109526,102.0,0.687503457069397,True
456,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.3684031367301941,1871.0,1871.0,0.4153832793235779,-1.6930754758240352e-13,4.228046038723533,126.0,0.555806577205658,True
456,16,grid,2,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.3684031367301941,3690.0,3690.0,1.1169887781143188,0.0,3.1542565685715243,94.0,0.6439478397369385,True
456,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,0.7071067690849304,10913.0,10913.0,0.40785014629364014,-7.098046594933294e-09,3.4898157779940266,104.0,0.6897467374801636,True
456,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,0.7071067690849304,1868.0,1868.0,0.4122878611087799,-6.066745328325851e-09,4.261601959665783,127.0,0.5582124590873718,True
456,17,grid,3,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,0.7071067690849304,3684.0,3684.0,1.1179636716842651,-1.1913474727995391e-16,3.1542565685715243,94.0,0.6434867978096008,True
456,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,1.3572088479995728,10811.0,10811.0,0.4078768789768219,-0.00036859887768514454,3.6911513036475285,110.0,0.6897258162498474,True
456,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,1.3572088479995728,1860.0,1860.0,0.3793547451496124,-2.4358365408261307e-05,4.4629374853192845,133.0,0.5843911170959473,True
456,18,grid,4,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,1.3572088479995728,3677.0,3677.0,1.1004095077514648,-1.7672274310598368e-08,3.1878124895137745,95.0,0.6518206000328064,True
456,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,2.605003595352173,10451.0,10451.0,0.3101031184196472,-0.21656633913516998,4.697828931915036,140.0,0.7715091705322266,True
456,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,2.605003595352173,1801.0,1801.0,0.39879611134529114,0.004436282906681299,4.764940773799537,142.0,0.5688058733940125,True
456,19,grid,5,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,2.605003595352173,3652.0,3652.0,0.9550982713699341,0.030176661908626556,3.422703936109526,102.0,0.7235334515571594,True
456,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,5.0,9499.0,9499.0,0.01645839959383011,-11.589600563049316,8.724539444985068,260.0,1.2000879049301147,True
456,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,5.0,1699.0,1699.0,0.33173757791519165,-0.1696336567401886,5.637394718298044,168.0,0.6243422627449036,True
456,20,grid,6,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,5.0,3632.0,3632.0,0.8868368864059448,-0.48761528730392456,4.093822354954532,122.0,0.7591045498847961,True
456,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,9.596915245056152,8719.0,8719.0,0.08354079723358154,-107.90052032470703,16.173953894164626,482.0,1.6174124479293823,True
456,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,9.596915245056152,1579.0,1579.0,0.2636156380176544,-2.802123546600342,7.85208550048656,234.0,0.6868737936019897,True
456,21,grid,7,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,9.596915245056152,3251.0,3251.0,0.5988038182258606,1.0838443040847778,7.214523002583806,215.0,0.9270005822181702,True
456,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,18.42015838623047,8264.0,8264.0,0.1709672212600708,-22.49169921875,28.086305828663466,837.0,1.741860032081604,True
456,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,18.42015838623047,1435.0,1435.0,0.16909568011760712,-4.43591833114624,12.080131539210093,360.0,0.789096474647522,True
456,22,grid,8,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,18.42015838623047,2783.0,2783.0,0.3665909767150879,15.864884376525879,15.402167712492869,459.0,1.0953571796417236,True
456,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,35.35533905029297,4375.0,4375.0,0.2847305238246918,832.41748046875,45.56894063957585,1358.0,0.7947767376899719,True
456,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,35.35533905029297,1420.0,1420.0,0.3919840455055237,105.11109161376953,18.019529545988387,537.0,0.5742226243019104,True
456,23,grid,9,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,35.35533905029297,4046.0,4046.0,0.6570889353752136,329.4130554199219,32.07946042079125,956.0,0.8902145028114319,True
456,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,67.86044311523438,4653.0,4653.0,0.31149500608444214,-80.8837661743164,44.49515116942384,1326.0,0.7702608108520508,True
456,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,67.86044311523438,1332.0,1332.0,0.3916790783405304,-15.529180526733398,18.28797691352639,545.0,0.5744662284851074,True
456,24,grid,10,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,67.86044311523438,4134.0,4134.0,0.7529228329658508,-99.03363037109375,32.95191436528975,982.0,0.8331134915351868,True
456,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,130.25018310546875,5089.0,5089.0,0.17637713253498077,-113.09239959716797,44.159591960001336,1316.0,0.9084054231643677,True
456,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,130.25018310546875,1437.0,1437.0,0.336151659488678,-5.409265995025635,16.77796047112513,500.0,0.6205230355262756,True
456,25,grid,11,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,130.25018310546875,4428.0,4428.0,0.5594759583473206,-32.374454498291016,29.059427535988725,866.0,0.9528434872627258,True
456,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,250.0,5984.0,5984.0,0.02477663941681385,-6.059442520141602,36.54239790611053,1089.0,1.170972228050232,True
456,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,250.0,1358.0,1358.0,0.31150972843170166,-0.2486659586429596,12.180799302036844,363.0,0.6421783566474915,True
456,26,grid,12,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,250.0,3710.0,3710.0,0.5466374158859253,-1.7012300491333008,16.71084862924063,498.0,0.9614754319190979,True
456,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,1,6,25.937660217285156,4660.0,4660.0,0.0833723247051239,154.4402313232422,44.595818932250594,1329.0,1.0396355390548706,True
456,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,2,3,29.200740814208984,1426.0,1426.0,0.3583820164203644,34.272727966308594,17.482634810912383,521.0,0.6016587615013123,True
456,27,checkpoint_baseline,-1,Strf_alpha,STRF alpha (ms),PSTH SSE,7,3,18.431663513183594,2790.0,2790.0,0.3655545115470886,15.902717590332031,15.435723633435119,460.0,1.096213698387146,True
456,28,grid,0,output_ad,Output adaptation,PSTH SSE,1,6,0.0,989072.0,989072.0,0.04295587167143822,-56136536.0,597.5638401395926,17808.0,1.5356361865997314,True
456,28,grid,0,output_ad,Output adaptation,PSTH SSE,2,3,0.0,19602.0,19602.0,0.23269882798194885,-2683588.0,96.3390490252005,2871.0,0.7179202437400818,True
456,28,grid,0,output_ad,Output adaptation,PSTH SSE,7,3,0.0,20470.0,20470.0,0.06578656286001205,-1812079.25,78.3866313210966,2336.0,1.4443358182907104,True
456,29,grid,1,output_ad,Output adaptation,PSTH SSE,1,6,0.0002500000118743628,249708.0,249708.0,0.08830883353948593,-18126130.0,317.33834435086067,9457.0,1.6255462169647217,True
456,29,grid,1,output_ad,Output adaptation,PSTH SSE,2,3,0.0002500000118743628,9132.0,9132.0,0.27738258242607117,-1568590.5,69.22586490386229,2063.0,0.6736376881599426,True
456,29,grid,1,output_ad,Output adaptation,PSTH SSE,7,3,0.0002500000118743628,10219.0,10219.0,0.008794092573225498,-741904.375,53.72302942854266,1601.0,1.6070479154586792,True
456,30,grid,2,output_ad,Output adaptation,PSTH SSE,1,6,0.0005000000237487257,112174.0,112174.0,0.06033100560307503,-8998519.0,224.32133149894298,6685.0,1.5740019083023071,True
456,30,grid,2,output_ad,Output adaptation,PSTH SSE,2,3,0.0005000000237487257,5125.0,5125.0,0.3005310297012329,-926161.3125,53.65591758665816,1599.0,0.6521018147468567,True
456,30,grid,2,output_ad,Output adaptation,PSTH SSE,7,3,0.0005000000237487257,6699.0,6699.0,0.017636816948652267,-469437.96875,43.18647025267608,1287.0,1.5680210590362549,True
456,31,grid,3,output_ad,Output adaptation,PSTH SSE,1,6,0.0010000000474974513,39640.0,39640.0,0.014647533185780048,-3580403.5,147.2098251736519,4387.0,1.4494051933288574,True
456,31,grid,3,output_ad,Output adaptation,PSTH SSE,2,3,0.0010000000474974513,2541.0,2541.0,0.3320449888706207,-383010.375,37.649743297204786,1122.0,0.6240754723548889,True
456,31,grid,3,output_ad,Output adaptation,PSTH SSE,7,3,0.0010000000474974513,4399.0,4399.0,0.04297909885644913,-237502.21875,32.582799234925,971.0,1.4935107231140137,True
456,32,grid,4,output_ad,Output adaptation,PSTH SSE,1,6,0.0020000000949949026,11742.0,11742.0,0.00018169292889069766,-1097102.375,91.77544377705445,2735.0,1.3148988485336304,True
456,32,grid,4,output_ad,Output adaptation,PSTH SSE,2,3,0.0020000000949949026,1483.0,1483.0,0.3460296392440796,-92101.28125,24.965605181034192,744.0,0.6120660901069641,True
456,32,grid,4,output_ad,Output adaptation,PSTH SSE,7,3,0.0020000000949949026,2998.0,2998.0,0.14182749390602112,-72985.546875,23.15358545015268,690.0,1.324224829673767,True
456,33,grid,5,output_ad,Output adaptation,PSTH SSE,1,6,0.0035000001080334187,5490.0,5490.0,0.0262745413929224,-264602.03125,60.870440589241966,1814.0,1.1662839651107788,True
456,33,grid,5,output_ad,Output adaptation,PSTH SSE,2,3,0.0035000001080334187,1384.0,1384.0,0.36406680941581726,-25836.95703125,18.019529545988387,537.0,0.5969294309616089,True
456,33,grid,5,output_ad,Output adaptation,PSTH SSE,7,3,0.0035000001080334187,2781.0,2781.0,0.2803419828414917,-28272.322265625,17.415522969027883,519.0,1.171351432800293,True
456,34,grid,6,output_ad,Output adaptation,PSTH SSE,1,6,0.004999999888241291,4735.0,4735.0,0.07528600096702576,-27790.375,46.57561826784336,1388.0,1.0539952516555786,True
456,34,grid,6,output_ad,Output adaptation,PSTH SSE,2,3,0.004999999888241291,1448.0,1448.0,0.40124890208244324,-3082.856201171875,14.932384819301365,445.0,0.5668668150901794,True
