init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
5,2,0.02,2.0,0.0048190923407673,8,5853.131838378578,3221.880921233357,8484.382755523799,1112.7564624158954,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,True,True,True,0.0,60.79074527700412,True,True,True,green
5,2,0.05,5.0,0.0048190923407673,8,5692.502336484404,4139.586206556198,7245.41846641261,656.7284966658777,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,True,True,True,0.0,60.79074527700412,True,True,True,green
5,2,0.1,10.0,0.0048190923407673,8,6126.874454842418,5667.003616211809,6586.745293473028,194.4794562268598,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,True,True,True,0.0,60.79074527700412,True,True,True,green
5,7,0.0025,0.25,0.0127071822062134,8,63299.29285462255,37446.5796598641,89152.006049381,10933.116827057978,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
5,7,0.005,0.5,0.0127071822062134,8,64237.451967050976,42756.21820916299,85718.68572493896,9084.417426328293,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
5,7,0.01,1.0,0.0127071822062134,8,61312.54802919472,48938.10230970445,73686.99374868498,5233.155208974524,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
5,7,0.02,2.0,0.0127071822062134,8,58453.09370343511,52108.60239196207,64797.585014908145,2683.086459592664,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
5,7,0.05,5.0,0.0127071822062134,8,60016.24543245768,56253.52809087903,63778.962774036336,1591.2538066223958,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
5,7,0.1,10.0,0.0127071822062134,8,59165.62597953466,56845.239758266165,61486.01220080316,981.2917294176923,191236.98322566715,186292.00688727555,196181.95956405875,2091.2313383662195,True,True,True,0.0,170.94644475017617,True,True,True,green
6,1,0.0025,0.25,0.0181871354579925,8,15174.928754538761,-9623.803186457235,39973.66069553476,10487.38797476675,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,False,True,True,0.0,85.06006509848662,False,False,False,gray
6,1,0.005,0.5,0.0181871354579925,8,14062.47786638198,3922.3455393716467,24202.610193392313,4288.263693557255,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,True,True,True,0.0,85.06006509848662,False,False,False,gray
6,1,0.01,1.0,0.0181871354579925,8,2475.0016541031832,-4723.3881155851595,9673.391423791527,3044.2002634624037,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,False,True,True,0.0,85.06006509848662,False,False,False,gray
